Latitude,Longitude,Street Address,Price,Date Sold,Neighborhood,More Address,Beds,Baths,House Type,Square Feet
41.820168,-87.60735,755 E 41st St,93000.0,"Oct  1, 2014",Grand Boulevard,"Chicago, IL 60653",,,Multi-Family,1348.0
41.893578,-87.61511,600 N Lake Shore Dr #2103,512500.0,"Oct  1, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.831932,-87.64038,3422 S Parnell Ave,330000.0,"Oct  1, 2014",Bridgeport,"Chicago, IL 60616",,,Multi-Family,2340.0
41.75312,-87.715034,3718 W 77th St,100500.0,"Oct  1, 2014",Ashburn,"Chicago, IL 60652",4.0,,Single-Family Home,912.0
41.782955,-87.72208,3941 W 60th Pl,95000.0,"Oct  1, 2014",West Lawn,"Chicago, IL 60629",2.0,,Single-Family Home,914.0
41.72395,-87.65943,9330 S Bishop St,165000.0,"Oct  1, 2014",Washington Heights - Brainerd,"Chicago, IL 60620",3.0,,Single-Family Home,1398.0
41.9698,-87.65255,903 W Gunnison St #2W,224000.0,"Oct  1, 2014",Uptown,"Chicago, IL 60640",,,Condo,
41.795677,-87.59152,1400 E 55th St #506S,93000.0,"Oct  1, 2014",Hyde Park,"Chicago, IL 60615",,,Condo,
41.930275,-87.66366,2648 N Southport Ave,745000.0,"Oct  1, 2014",DePaul,"Chicago, IL 60614",3.0,,Townhouse,2510.0
41.981457,-87.69484,2620 W Catalpa Ave #34,70000.0,"Oct  1, 2014",Lincoln Square,"Chicago, IL 60625",,,Condo,
41.871815,-87.686424,2401 W Lexington St #2401-4,72000.0,"Oct  1, 2014",Tri-Taylor,"Chicago, IL 60612",,,Condo,
41.81121,-87.712105,4513 S Drake Ave,70000.0,"Oct  1, 2014",Brighton Park,"Chicago, IL 60632",2.0,,Single-Family Home,560.0
41.871517,-87.63435,800 S Wells St #1514,107000.0,"Oct  1, 2014",Loop,"Chicago, IL 60607",,,Condo,
41.891003,-87.63376,501 N Wells St #507-1,805000.0,"Oct  1, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.76412,-87.569244,7206 S Crandon Ave,321000.0,"Oct  1, 2014",South Shore,"Chicago, IL 60649",5.0,,Single-Family Home,2439.0
41.909126,-87.649895,860 W Blackhawk St #2002,634000.0,"Oct  1, 2014",Near North Side,"Chicago, IL 60642",,,Condo,
41.803726,-87.732895,4911 S Kostner Ave,145000.0,"Oct  1, 2014",Archer Heights,"Chicago, IL 60632",3.0,,Single-Family Home,1169.0
41.76038,-87.70911,3439 W 73rd St,80000.0,"Oct  1, 2014",Chicago Lawn,"Chicago, IL 60629",3.0,,Single-Family Home,1237.0
41.95037,-87.74042,3815 N Kilbourn Ave,320000.0,"Oct  1, 2014",Irving Park,"Chicago, IL 60641",2.0,,Single-Family Home,1050.0
41.99511,-87.66134,6219 N Magnolia Ave #2,265000.0,"Oct  1, 2014",Edgewater,"Chicago, IL 60660",,,Condo,
41.717373,-87.59861,9740 S Dobson Ave,161000.0,"Oct  1, 2014",Pullman,"Chicago, IL 60628",2.0,,Single-Family Home,1064.0
41.989227,-87.697784,5921 N Fairfield Ave,365000.0,"Oct  1, 2014",West Rogers Park,"Chicago, IL 60659",2.0,,Single-Family Home,1074.0
41.931236,-87.71207,2733 N Kimball Ave #2733-9,254000.0,"Oct  1, 2014",Logan Square,"Chicago, IL 60647",,,Condo,
41.955765,-87.67618,4055 N Wolcott Ave #1S,255000.0,"Oct  1, 2014",North Center,"Chicago, IL 60613",,,Condo,
41.815666,-87.63806,452 W 43rd Pl,130500.0,"Oct  1, 2014",Canaryville,"Chicago, IL 60609",3.0,,Single-Family Home,1293.0
41.98604,-87.6546,5701 N Sheridan Rd #11R,140000.0,"Oct  1, 2014",Edgewater,"Chicago, IL 60660",,,Condo,
41.918285,-87.678604,2023 W Mclean Ave,1785000.0,"Oct  1, 2014",Bucktown,"Chicago, IL 60647",5.0,,Single-Family Home,4127.0
41.954605,-87.66588,1440 W Irving Park Rd,660000.0,"Oct  1, 2014",,"Chicago, IL 60613",,,Multi-Family,2152.0
41.91366,-87.78561,1828 N Narragansett Ave,242500.0,"Oct  1, 2014",Galewood,"Chicago, IL 60639",3.0,,Single-Family Home,1194.0
41.8049,-87.74517,4829 S Lamon Ave,200000.0,"Oct  1, 2014",Garfield Ridge,"Chicago, IL 60638",5.0,,Single-Family Home,2227.0
41.91308,-87.65042,1711 N Fremont St,1490000.0,"Oct  1, 2014",DePaul,"Chicago, IL 60614",4.0,,Single-Family Home,3553.0
41.892258,-87.62158,211 E Ohio St #807,210000.0,"Oct  1, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.888348,-87.62881,300 N State St #5419,216000.0,"Oct  1, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.95265,-87.75449,5056 W Dakin St,300000.0,"Oct  1, 2014",Portage Park,"Chicago, IL 60641",,,Multi-Family,2142.0
41.937904,-87.65612,3057 N Seminary Ave #3057-2,317000.0,"Oct  1, 2014",,"Chicago, IL 60657",,,Condo,
41.87806,-87.65043,225 S Sangamon St #711,345000.0,"Oct  1, 2014",,"Chicago, IL 60607",,,Condo,
41.787594,-87.79469,5727 S Newland Ave,217000.0,"Oct  1, 2014",Garfield Ridge,"Chicago, IL 60638",3.0,,Single-Family Home,1082.0
41.838253,-87.731316,3011 S Kildare Ave,115000.0,"Oct  1, 2014",Little Village,"Chicago, IL 60623",2.0,,Single-Family Home,660.0
41.88283,-87.628426,20 N State St #403,190000.0,"Oct  1, 2014",Loop,"Chicago, IL 60602",,,Condo,
41.981674,-87.65449,5455 N Sheridan Rd #1702,240000.0,"Oct  1, 2014",Edgewater,"Chicago, IL 60640",,,Condo,
41.914555,-87.67905,2039 W Churchill St,1125000.0,"Oct  1, 2014",Wicker Park,"Chicago, IL 60647",3.0,,Single-Family Home,2793.0
41.900738,-87.6756,1039 N Winchester Ave #1,530000.0,"Oct  1, 2014",Wicker Park,"Chicago, IL 60622",,,Condo,
41.80169,-87.693146,5038 S Fairfield Ave,60000.0,"Oct  1, 2014",Gage Park,"Chicago, IL 60632",,,Multi-Family,1672.0
41.702415,-87.61934,10535 S Edbrooke Ave,59000.0,"Oct  1, 2014",Roseland,"Chicago, IL 60628",3.0,,Single-Family Home,1384.0
41.88363,-87.63476,212 W Washington St #906,210000.0,"Oct  1, 2014",Loop,"Chicago, IL 60606",,,Condo,
42.009174,-87.70667,7061 N Kedzie Ave #1514,84000.0,"Oct  1, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.88485,-87.61681,400 E Randolph St #2521,193000.0,"Oct  1, 2014",Loop,"Chicago, IL 60601",,,Condo,
41.947235,-87.64308,3520 N Lake Shore Dr #2K,185000.0,"Oct  1, 2014",,"Chicago, IL 60657",,,Condo,
41.93274,-87.72053,2827 N Ridgeway Ave,285000.0,"Oct  1, 2014",Avondale,"Chicago, IL 60618",,,Multi-Family,2080.0
41.891075,-87.638535,360 W Illinois St #422,345000.0,"Oct  1, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.912754,-87.65116,1732 N Bissell St,438000.0,"Oct  1, 2014",DePaul,"Chicago, IL 60614",3.0,,Townhouse,1368.0
41.745167,-87.66487,8150 S Marshfield Ave,49000.0,"Oct  1, 2014",Auburn Gresham,"Chicago, IL 60620",,,Multi-Family,3056.0
41.904057,-87.69163,1235 N Rockwell St,615000.0,"Oct  1, 2014",West Town,"Chicago, IL 60622",2.0,,Single-Family Home,924.0
41.970078,-87.75081,4910 W Ainslie St,120000.0,"Oct  1, 2014",Sauganash,"Chicago, IL 60630",2.0,,Single-Family Home,1031.0
41.9374,-87.639175,3033 N Sheridan Rd #1211,254000.0,"Oct  1, 2014",,"Chicago, IL 60657",,,Unknown,
41.920918,-87.73802,2204 N Kenneth Ave,251000.0,"Oct  1, 2014",Hermosa,"Chicago, IL 60639",,,Multi-Family,1659.0
41.914677,-87.709755,1831 N Spaulding Ave,325000.0,"Oct  1, 2014",Logan Square,"Chicago, IL 60647",3.0,,Single-Family Home,1683.0
41.91169,-87.703094,1651 N Whipple St,275000.0,"Oct  1, 2014",Humboldt Park,"Chicago, IL 60647",3.0,,Single-Family Home,1415.0
41.92732,-87.70321,2518 N Willetts Ct #2N,314000.0,"Oct  1, 2014",Logan Square,"Chicago, IL 60647",,,Condo,
41.754025,-87.72829,4217 W 76th St,53000.0,"Oct  1, 2014",West Lawn,"Chicago, IL 60652",,,Condo,
41.887817,-87.641785,330 N Clinton St #402,300000.0,"Oct  1, 2014",,"Chicago, IL 60661",,,Condo,
41.92589,-87.64113,444 W Fullerton Pkwy #708,265500.0,"Oct  1, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.841106,-87.707016,2753 S Spaulding Ave,47000.0,"Oct  1, 2014",Little Village,"Chicago, IL 60623",,,Multi-Family,1584.0
41.96923,-87.71546,4827 N Saint Louis Ave,325000.0,"Oct  1, 2014",Albany Park,"Chicago, IL 60625",3.0,,Single-Family Home,1392.0
41.931744,-87.77754,2818 N Mcvicker Ave,180000.0,"Oct  1, 2014",Belmont Central,"Chicago, IL 60634",3.0,,Single-Family Home,1152.0
41.83952,-87.63262,3003 S Wells St,362000.0,"Oct  1, 2014",Armour Square,"Chicago, IL 60616",3.0,,Townhouse,1584.0
41.935726,-87.653656,2951 N Sheffield Ave #30,225000.0,"Oct  1, 2014",,"Chicago, IL 60657",,,Condo,
41.90605,-87.72119,1353 N Hamlin Ave,140000.0,"Oct  1, 2014",Humboldt Park,"Chicago, IL 60651",,,Multi-Family,2420.0
41.897785,-87.690094,2516 W Iowa St #2,270000.0,"Oct  1, 2014",West Town,"Chicago, IL 60622",,,Condo,
42.009174,-87.70667,7061 N Kedzie Ave #913,135000.0,"Oct  1, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.917614,-87.742584,4627 W Mclean Ave,133000.0,"Oct  1, 2014",Cragin,"Chicago, IL 60639",4.0,,Single-Family Home,1584.0
41.92656,-87.77422,2529 N Mason Ave,195000.0,"Oct  1, 2014",Belmont Central,"Chicago, IL 60639",5.0,,Single-Family Home,1985.0
41.746662,-87.61442,8125 S King Dr #E2,29000.0,"Oct  1, 2014",Chatham,"Chicago, IL 60619",,,Condo,
41.815334,-87.63198,4337 S Wells St,60000.0,"Oct  1, 2014",Fuller Park,"Chicago, IL 60609",3.0,,Single-Family Home,1472.0
41.89532,-87.62647,30 E Huron St #1305,280000.0,"Oct  1, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.969994,-87.67149,4836 N Paulina St #4836-2W,225000.0,"Oct  1, 2014",Ravenswood,"Chicago, IL 60640",,,Condo,
42.00264,-87.77169,6721 N Loleta Ave,311000.0,"Oct  1, 2014",Forest Glen,"Chicago, IL 60646",3.0,,Single-Family Home,1362.0
41.91438,-87.63922,1751 N Fern Ct,995000.0,"Oct  1, 2014",Lincoln Park,"Chicago, IL 60614",3.0,,Single-Family Home,2178.0
41.712063,-87.60937,10024 S Saint Lawrence Ave,38000.0,"Oct  1, 2014",Roseland,"Chicago, IL 60628",2.0,,Single-Family Home,950.0
41.78481,-87.77852,6249 W 59th St,170000.0,"Oct  1, 2014",Clearing,"Chicago, IL 60638",2.0,,Single-Family Home,1020.0
41.945,-87.665504,3456 N Janssen Ave #G1,276000.0,"Oct  1, 2014",,"Chicago, IL 60657",,,Condo,
41.93322,-87.63707,2800 N Lake Shore Dr #1609,162000.0,"Oct  1, 2014",,"Chicago, IL 60657",,,Condo,
41.807384,-87.71952,4715 S Avers Ave,161500.0,"Oct  1, 2014",Archer Heights,"Chicago, IL 60632",3.0,,Single-Family Home,1254.0
41.892998,-87.671,1735 W Erie St #1S,235000.0,"Oct  1, 2014",Goose Island,"Chicago, IL 60622",,,Condo,
41.897064,-87.65421,1063 W Fry St #1,214000.0,"Oct  1, 2014",Goose Island,"Chicago, IL 60642",,,Condo,
41.89139,-87.621315,240 E Illinois St #2010,475000.0,"Oct  1, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.900246,-87.62516,100 E Walton St #37G,203000.0,"Oct  1, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.6839,-87.70714,3445 W 115th St,217000.0,"Oct  1, 2014",Mount Greenwood,"Chicago, IL 60655",3.0,,Single-Family Home,1082.0
41.92195,-87.65627,1104 W Webster Ave #CH,380000.0,"Oct  1, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.949047,-87.644264,3600 N Lake Shore Dr #1315,195000.0,"Oct  1, 2014",,"Chicago, IL 60613",,,Condo,
41.77679,-87.765495,5735 W 63rd Pl,160000.0,"Oct  1, 2014",Clearing,"Chicago, IL 60638",3.0,,Single-Family Home,1128.0
41.794605,-87.59264,1363 E 55th Pl,490000.0,"Oct  1, 2014",Hyde Park,"Chicago, IL 60637",3.0,,Townhouse,1676.0
41.97003,-87.71425,4859 N Bernard St #4859-3,155000.0,"Oct  1, 2014",Albany Park,"Chicago, IL 60625",,,Condo,
41.919403,-87.76776,5652 W Grand Ave,162000.0,"Oct  1, 2014",Belmont Central,"Chicago, IL 60639",3.0,,Single-Family Home,1809.0
41.98381,-87.664665,5605 N Glenwood Ave #5605-1,182500.0,"Oct  1, 2014",Edgewater,"Chicago, IL 60660",,,Condo,
41.66124,-87.64333,853 W Vermont Ave,23000.0,"Oct  1, 2014",West Pullman,"Chicago, IL 60643",2.0,,Single-Family Home,864.0
41.893684,-87.621284,230 E Ontario St #P-1,44000.0,"Oct  1, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.9554,-87.78882,6460 W Belle Plaine Ave #202,149000.0,"Oct  1, 2014",Dunning,"Chicago, IL 60634",,,Condo,
42.005566,-87.77764,6877 N Tonty Ave,475000.0,"Oct  1, 2014",Forest Glen,"Chicago, IL 60646",3.0,,Single-Family Home,1265.0
41.941734,-87.70313,3320 N Sacramento Ave,285000.0,"Oct  1, 2014",Avondale,"Chicago, IL 60618",4.0,,Single-Family Home,1197.0
41.823624,-87.67474,3845 S Damen Ave,250000.0,"Oct  1, 2014",McKinley Park,"Chicago, IL 60609",,,Multi-Family,2574.0
41.983437,-87.690445,2424 W Bryn Mawr Ave,479000.0,"Oct  1, 2014",West Rogers Park,"Chicago, IL 60659",,,Single-Family Home,
41.939217,-87.65253,916 W Fletcher St #918-A,475000.0,"Oct  1, 2014",,"Chicago, IL 60657",,,Condo,
41.66433,-87.62855,12628 S Yale Ave,38000.0,"Oct  1, 2014",West Pullman,"Chicago, IL 60628",2.0,,Single-Family Home,1008.0
41.96006,-87.7322,4333 N Keeler Ave #1B,88000.0,"Oct  1, 2014",Irving Park,"Chicago, IL 60641",,,Condo,
42.017635,-87.70563,3030 W Birchwood Ave,255000.0,"Oct  1, 2014",West Rogers Park,"Chicago, IL 60645",3.0,,Single-Family Home,1397.0
41.80977,-87.60065,1040 E 47th St #3W,96000.0,"Oct  1, 2014",Kenwood,"Chicago, IL 60653",,,Condo,
41.89439,-87.64934,680 N Green St #703,442500.0,"Oct  1, 2014",Goose Island,"Chicago, IL 60642",,,Condo,
41.888348,-87.62881,300 N State St #2501,145000.0,"Oct  1, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.93965,-87.68382,2222 W Belmont Ave #504,487500.0,"Oct  1, 2014",Roscoe Village,"Chicago, IL 60618",,,Condo,
41.88135,-87.76994,36 N Menard Ave,47000.0,"Oct  1, 2014",Austin,"Chicago, IL 60644",,,Condo,
41.945065,-87.64864,743 W Cornelia Ave #743S-3,269000.0,"Oct  1, 2014",,"Chicago, IL 60657",,,Condo,
41.930656,-87.76474,5522 W Parker Ave,225000.0,"Oct  1, 2014",Cragin,"Chicago, IL 60639",,,Multi-Family,1944.0
41.975636,-87.65237,5100 N Marine Dr #25K,90000.0,"Oct  1, 2014",Uptown,"Chicago, IL 60640",,,Condo,
41.7935,-87.799934,5415 S Neva Ave,299000.0,"Sep 30, 2014",Garfield Ridge,"Chicago, IL 60638",3.0,,Single-Family Home,1128.0
41.922153,-87.65992,2214 N Magnolia Ave,2510000.0,"Sep 30, 2014",DePaul,"Chicago, IL 60614",5.0,,Single-Family Home,3855.0
41.926903,-87.68858,2505 N Artesian Ave,385000.0,"Sep 30, 2014",Bucktown,"Chicago, IL 60647",,,Multi-Family,1512.0
41.688255,-87.69792,11251 S Albany Ave,215000.0,"Sep 30, 2014",Mount Greenwood,"Chicago, IL 60655",2.0,,Single-Family Home,901.0
41.983395,-87.726524,3900 W Bryn Mawr Ave #407,210000.0,"Sep 30, 2014",North Park,"Chicago, IL 60659",,,Condo,
41.895405,-87.693016,2631 W Chicago Ave #3,245000.0,"Sep 30, 2014",West Town,"Chicago, IL 60622",,,Condo,
41.91003,-87.66607,1541 N Bosworth Ave #1,485000.0,"Sep 30, 2014",Goose Island,"Chicago, IL 60642",,,Condo,
42.014893,-87.81844,7357 N Overhill Ave,375000.0,"Sep 30, 2014",Edison Park,"Chicago, IL 60631",3.0,,Single-Family Home,1994.0
41.95936,-87.679596,2017 W Cullom Ave,685000.0,"Sep 30, 2014",North Center,"Chicago, IL 60618",,,Multi-Family,2514.0
41.74694,-87.73526,8012 S Kolmar Ave,120000.0,"Sep 30, 2014",Scottsdale,"Chicago, IL 60652",3.0,,Single-Family Home,998.0
41.89626,-87.725746,827 N Pulaski Rd,150000.0,"Sep 30, 2014",Humboldt Park,"Chicago, IL 60651",,,Multi-Family,1980.0
41.77654,-87.77848,6255 W 63rd Pl,160000.0,"Sep 30, 2014",Clearing,"Chicago, IL 60638",3.0,,Single-Family Home,1104.0
41.92132,-87.71904,2211 N Lawndale Ave,190000.0,"Sep 30, 2014",Logan Square,"Chicago, IL 60647",3.0,,Single-Family Home,782.0
41.96328,-87.69346,4501 N Rockwell St #4501-3,323000.0,"Sep 30, 2014",Ravenswood,"Chicago, IL 60625",,,Condo,
41.98901,-87.71429,5916 N Kimball Ave,240000.0,"Sep 30, 2014",North Park,"Chicago, IL 60659",3.0,,Single-Family Home,1250.0
41.80745,-87.61697,4800 S King Dr,250000.0,"Sep 30, 2014",Grand Boulevard,"Chicago, IL 60615",,,Single-Family Home,4468.0
41.892445,-87.615166,540 N Lake Shore Dr #610,330000.0,"Sep 30, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.96378,-87.67563,4513 N Wolcott Ave,215000.0,"Sep 30, 2014",Ravenswood,"Chicago, IL 60640",,,Multi-Family,1760.0
41.895023,-87.692726,2622 W Superior St,383500.0,"Sep 30, 2014",West Town,"Chicago, IL 60612",,,Multi-Family,1936.0
41.90069,-87.76714,1110 N Parkside Ave,23000.0,"Sep 30, 2014",Austin,"Chicago, IL 60651",,,Multi-Family,2280.0
41.861862,-87.70639,1419 S Sawyer Ave,29500.0,"Sep 30, 2014",North Lawndale,"Chicago, IL 60623",3.0,,Single-Family Home,1496.0
41.920506,-87.80012,2217 N Sayre Ave,140000.0,"Sep 30, 2014",Galewood,"Chicago, IL 60707",3.0,,Single-Family Home,1251.0
41.776516,-87.648705,6446 S Sangamon St,200000.0,"Sep 30, 2014",Englewood,"Chicago, IL 60621",,,Multi-Family,2160.0
41.78156,-87.78445,6512 W 61st St,115000.0,"Sep 30, 2014",Clearing,"Chicago, IL 60638",2.0,,Single-Family Home,1276.0
41.87382,-87.65953,1268 W Westgate Ter,315000.0,"Sep 30, 2014",University Village,"Chicago, IL 60607",3.0,,Townhouse,1302.0
41.884007,-87.62577,130 N Garland Ct #6-21,44000.0,"Sep 30, 2014",Loop,"Chicago, IL 60602",,,Condo,
41.89134,-87.67676,1959 W Race Ave,526000.0,"Sep 30, 2014",Ukranian Village,"Chicago, IL 60622",3.0,,Single-Family Home,1592.0
41.747227,-87.568245,8127 S Crandon Ave,198500.0,"Sep 30, 2014",South Chicago,"Chicago, IL 60617",2.0,,Single-Family Home,1052.0
41.89849,-87.67742,922 N Damen Ave #1N,548000.0,"Sep 30, 2014",Ukranian Village,"Chicago, IL 60622",,,Condo,
41.77488,-87.64988,6538 S Morgan St,33000.0,"Sep 30, 2014",Englewood,"Chicago, IL 60621",,,Multi-Family,2626.0
41.811134,-87.744125,4501 S La Crosse Ave,37500.0,"Sep 30, 2014",Garfield Ridge,"Chicago, IL 60638",2.0,,Single-Family Home,912.0
41.998817,-87.7657,6464 N Leoti Ave,425000.0,"Sep 30, 2014",Forest Glen,"Chicago, IL 60646",4.0,,Single-Family Home,1280.0
41.971394,-87.650955,4880 N Marine Dr #402,107000.0,"Sep 30, 2014",Uptown,"Chicago, IL 60640",,,Condo,
41.955746,-87.784874,4132 N Mobile Ave,310000.0,"Sep 30, 2014",Portage Park,"Chicago, IL 60634",3.0,,Single-Family Home,1260.0
41.91859,-87.68557,2312 W Mclean Ave #2S,298000.0,"Sep 30, 2014",Bucktown,"Chicago, IL 60647",,,Condo,
41.978806,-87.65388,5301 N Sheridan Rd #15,495000.0,"Sep 30, 2014",Edgewater,"Chicago, IL 60640",,,Condo,
41.845833,-87.70715,2513 S Spaulding Ave,33000.0,"Sep 30, 2014",Little Village,"Chicago, IL 60623",,,Multi-Family,1980.0
41.793777,-87.58326,1700 E 56th St #3108,125000.0,"Sep 30, 2014",Hyde Park,"Chicago, IL 60637",,,Condo,
41.904453,-87.63816,1217 N Sedgwick St,630000.0,"Sep 30, 2014",Near North Side,"Chicago, IL 60610",3.0,,Townhouse,2067.0
